timestamp,air_temperature_c,relative_humidity,air_pressure_pa,wind_speed_ms,wind_direction_deg,solar_radiation_wm2,snow_surface_temperature_c,snow_mass_flux_kg_m2_s,snow_number_flux_m2_s,turbulence_intensity,friction_velocity_ms,ri_bulk,snow_density_kg_m3,snow_grain_temp_c,visibility_m,precip_rate_mm_h,wind_snow_coupling,threshold_exceedance,net_radiation_est,sensible_heat_flux_est,latent_heat_flux_est,size_bin_1_50_100_um_number_flux_m2_s,size_bin_1_50_100_um_mass_flux_kg_m2_s,size_bin_2_100_200_um_number_flux_m2_s,size_bin_2_100_200_um_mass_flux_kg_m2_s,size_bin_3_200_400_um_number_flux_m2_s,size_bin_3_200_400_um_mass_flux_kg_m2_s,size_bin_4_400_800_um_number_flux_m2_s,size_bin_4_400_800_um_mass_flux_kg_m2_s,velocity_bin_1_0_2_ms_number_flux_m2_s,velocity_bin_1_0_2_ms_mass_flux_kg_m2_s,velocity_bin_2_2_4_ms_number_flux_m2_s,velocity_bin_2_2_4_ms_mass_flux_kg_m2_s,velocity_bin_3_4_6_ms_number_flux_m2_s,velocity_bin_3_4_6_ms_mass_flux_kg_m2_s,velocity_bin_4_6_8_ms_number_flux_m2_s,velocity_bin_4_6_8_ms_mass_flux_kg_m2_s,wind_dir_sin,wind_dir_cos,stability_neutral,stability_unstable,is_missing_air_temperature_c,tsls_air_temperature_c,is_missing_relative_humidity,tsls_relative_humidity,is_missing_air_pressure_pa,tsls_air_pressure_pa,is_missing_wind_speed_ms,tsls_wind_speed_ms,is_missing_wind_direction_deg,tsls_wind_direction_deg,is_missing_solar_radiation_wm2,tsls_solar_radiation_wm2,is_missing_snow_surface_temperature_c,tsls_snow_surface_temperature_c,is_missing_snow_mass_flux_kg_m2_s,tsls_snow_mass_flux_kg_m2_s,is_missing_snow_number_flux_m2_s,tsls_snow_number_flux_m2_s,is_missing_turbulence_intensity,tsls_turbulence_intensity,is_missing_friction_velocity_ms,tsls_friction_velocity_ms,is_missing_ri_bulk,tsls_ri_bulk,is_missing_snow_density_kg_m3,tsls_snow_density_kg_m3,is_missing_snow_grain_temp_c,tsls_snow_grain_temp_c,is_missing_visibility_m,tsls_visibility_m,is_missing_precip_rate_mm_h,tsls_precip_rate_mm_h,is_missing_wind_snow_coupling,tsls_wind_snow_coupling,is_missing_threshold_exceedance,tsls_threshold_exceedance,is_missing_net_radiation_est,tsls_net_radiation_est,is_missing_sensible_heat_flux_est,tsls_sensible_heat_flux_est,is_missing_latent_heat_flux_est,tsls_latent_heat_flux_est,is_missing_size_bin_1_50_100_um_number_flux_m2_s,tsls_size_bin_1_50_100_um_number_flux_m2_s,is_missing_size_bin_1_50_100_um_mass_flux_kg_m2_s,tsls_size_bin_1_50_100_um_mass_flux_kg_m2_s,is_missing_size_bin_2_100_200_um_number_flux_m2_s,tsls_size_bin_2_100_200_um_number_flux_m2_s,is_missing_size_bin_2_100_200_um_mass_flux_kg_m2_s,tsls_size_bin_2_100_200_um_mass_flux_kg_m2_s,is_missing_size_bin_3_200_400_um_number_flux_m2_s,tsls_size_bin_3_200_400_um_number_flux_m2_s,is_missing_size_bin_3_200_400_um_mass_flux_kg_m2_s,tsls_size_bin_3_200_400_um_mass_flux_kg_m2_s,is_missing_size_bin_4_400_800_um_number_flux_m2_s,tsls_size_bin_4_400_800_um_number_flux_m2_s,is_missing_size_bin_4_400_800_um_mass_flux_kg_m2_s,tsls_size_bin_4_400_800_um_mass_flux_kg_m2_s,is_missing_velocity_bin_1_0_2_ms_number_flux_m2_s,tsls_velocity_bin_1_0_2_ms_number_flux_m2_s,is_missing_velocity_bin_1_0_2_ms_mass_flux_kg_m2_s,tsls_velocity_bin_1_0_2_ms_mass_flux_kg_m2_s,is_missing_velocity_bin_2_2_4_ms_number_flux_m2_s,tsls_velocity_bin_2_2_4_ms_number_flux_m2_s,is_missing_velocity_bin_2_2_4_ms_mass_flux_kg_m2_s,tsls_velocity_bin_2_2_4_ms_mass_flux_kg_m2_s,is_missing_velocity_bin_3_4_6_ms_number_flux_m2_s,tsls_velocity_bin_3_4_6_ms_number_flux_m2_s,is_missing_velocity_bin_3_4_6_ms_mass_flux_kg_m2_s,tsls_velocity_bin_3_4_6_ms_mass_flux_kg_m2_s,is_missing_velocity_bin_4_6_8_ms_number_flux_m2_s,tsls_velocity_bin_4_6_8_ms_number_flux_m2_s,is_missing_velocity_bin_4_6_8_ms_mass_flux_kg_m2_s,tsls_velocity_bin_4_6_8_ms_mass_flux_kg_m2_s,is_missing_wind_dir_sin,tsls_wind_dir_sin,is_missing_wind_dir_cos,tsls_wind_dir_cos,is_missing_stability_neutral,tsls_stability_neutral,is_missing_stability_unstable,tsls_stability_unstable
2026-02-03 12:51:34+00:00,0.0,0.0,69179.8809321069,9.950027553252694,0.0,0.0,0.0,0.0001037232964919,0.0,0.0,0.803174033937776,0.0,0.0,0.0,0.0,0.0,1.042442304173053e-05,0.0,0.0,1.0394443289670785,13.59502417191467,0.0,0.0,0.0,0.0,5828.482223383173,0.0,0.0,1.0381654259392615e-05,0.0,1.3709586321552262e-05,0.0,0.0,12412.403757411648,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,4.0,1.0,8.0,0.0,0.0,1.0,11.0,1.0,8.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,10.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,15.0,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,11.0,1.0,8.0,0.0,0.0,1.0,4.0,1.0,8.0,1.0,4.0,1.0,3.0,1.0,12.0,0.0,0.0,1.0,10.0
2026-02-03 12:51:35+00:00,0.0,0.0,0.0,9.967283588638264,359.42541875323684,0.0,0.0,0.0,0.0,0.0,0.7667822524084306,0.0,0.0,0.0,0.0,0.0,2.5939363997545825e-06,0.0,0.0,1.0705267912029517,13.639516500357177,0.0,0.0,0.0,0.0,2023.88550480774,7.042182071729887e-06,0.0,6.224486281701572e-06,3162.604113807206,4.238371021828596e-06,0.0,0.0,763.3581706088377,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,9.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,9.0,1.0,1.0,1.0,12.0,1.0,9.0,0.0,0.0,1.0,7.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,11.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,9.0,0.0,0.0,1.0,5.0,1.0,9.0,1.0,5.0,1.0,4.0,1.0,13.0,0.0,0.0,1.0,11.0
2026-02-03 12:51:36+00:00,0.0,0.0,0.0,9.99871084056586,333.451040151322,0.0,0.0,0.0,0.0,0.0,0.861968481998366,0.0,0.0,0.0,0.0,0.0,3.0184256539272486e-06,0.0,0.0,1.066099426451161,13.675621704286828,6050.554983254818,0.0,0.0,0.0,0.0,9.31517708298855e-06,0.0,1.5063911271402528e-05,504.3620760788358,5.56389654681706e-07,0.0,0.0,1768.7483919240535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,10.0,1.0,2.0,1.0,13.0,1.0,10.0,0.0,0.0,1.0,8.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,7.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,10.0,0.0,0.0,1.0,6.0,1.0,10.0,1.0,6.0,1.0,5.0,1.0,14.0,1.0,1.0,1.0,12.0
2026-02-03 12:51:37+00:00,0.0,0.0,0.0,10.076481702262118,328.9916244964133,0.0,0.0,0.0,0.0,0.0,0.8294636706046726,0.0,0.0,0.0,0.0,0.0,1.312976197241673e-06,0.0,0.0,1.0829546222412152,13.797395801618087,5.8647286074292575,0.0,0.0,0.0,0.0,2.8162456128111693e-06,0.0,2.3476617121400404e-06,295.66540729625285,2.275234892470154e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,11.0,1.0,3.0,1.0,14.0,1.0,11.0,0.0,0.0,1.0,9.0,1.0,4.0,1.0,5.0,1.0,4.0,1.0,5.0,0.0,0.0,1.0,12.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,8.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,11.0,1.0,1.0,1.0,7.0,1.0,11.0,1.0,7.0,1.0,6.0,1.0,15.0,1.0,2.0,1.0,13.0
2026-02-03 12:51:38+00:00,0.0,0.0,0.0,10.145408406389212,318.642541246645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082688699922192,0.0,5505.801613526412,0.0,0.0,0.0,0.0,2.434513889739292e-06,0.0,0.0,1716.7217398302166,6.8733371076778685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7506018768458651,0.0,0.0,1.0,12.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,12.0,1.0,4.0,1.0,15.0,1.0,12.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,6.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,13.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,9.0,1.0,6.0,1.0,3.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,12.0,1.0,2.0,1.0,8.0,1.0,12.0,1.0,8.0,1.0,7.0,0.0,0.0,1.0,3.0,1.0,14.0
2026-02-03 12:51:39+00:00,0.0,0.0,0.0,10.170565869079743,318.27666776207394,0.0,0.0,0.0,20339.43694356029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3950.583362941864,0.0,0.0,0.0,0.0,2.230410964036373e-05,0.0,0.0,2646.66777599559,0.0,11050.813117938593,0.0,0.0,0.0,0.0,0.0,0.0,0.7463672223702241,0.0,0.0,1.0,13.0,1.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,13.0,1.0,5.0,0.0,0.0,1.0,13.0,1.0,2.0,1.0,11.0,1.0,6.0,1.0,7.0,1.0,6.0,1.0,7.0,1.0,2.0,1.0,14.0,1.0,8.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,15.0,1.0,10.0,1.0,7.0,1.0,4.0,0.0,0.0,1.0,8.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13.0,1.0,3.0,1.0,9.0,1.0,13.0,1.0,9.0,1.0,8.0,0.0,0.0,1.0,4.0,1.0,15.0
2026-02-03 12:51:40+00:00,0.0,0.0,0.0,10.174892891698676,0.0,0.0,0.0,0.0,10681.389100795885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.8640245189388,9.022394856430345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3052.901388523771,0.0,0.0,0.0,0.0,0.0,0.0,0.8914955820109285,0.0,True,1.0,14.0,1.0,8.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,14.0,1.0,6.0,0.0,0.0,1.0,14.0,1.0,3.0,1.0,12.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,8.0,1.0,3.0,1.0,15.0,1.0,9.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,14.0,1.0,4.0,1.0,10.0,1.0,14.0,1.0,10.0,1.0,9.0,0.0,0.0,1.0,5.0,0.0,0.0
2026-02-03 12:51:41+00:00,0.0,0.0,0.0,10.199354417350994,0.0,0.0,0.0,0.0,15982.890259841726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5864930048755897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4933.379329423861,0.0,0.0,0.0,0.0,0.0,0.0,0.9786718062924539,0.0,True,1.0,15.0,1.0,9.0,1.0,7.0,0.0,0.0,1.0,2.0,1.0,11.0,1.0,15.0,1.0,7.0,0.0,0.0,1.0,15.0,1.0,4.0,1.0,13.0,1.0,8.0,1.0,9.0,1.0,8.0,1.0,9.0,1.0,4.0,0.0,0.0,1.0,10.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,12.0,1.0,9.0,1.0,6.0,1.0,2.0,1.0,10.0,1.0,4.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,15.0,1.0,5.0,1.0,11.0,1.0,15.0,1.0,11.0,1.0,10.0,0.0,0.0,1.0,6.0,0.0,0.0
2026-02-03 12:51:42+00:00,-11.14320668888268,0.0,0.0,10.210449101554758,0.0,0.0,-12.187291861091458,0.0,5710.995729249506,0.6210566053283655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1845684235871782e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.1022854482068,3.2100394034435053e-06,0.0,0.0,386.8922223998589,0.0,0.0,0.9834021840451569,0.0,True,0.0,0.0,1.0,10.0,1.0,8.0,0.0,0.0,1.0,3.0,1.0,12.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,14.0,1.0,9.0,1.0,10.0,1.0,9.0,1.0,10.0,1.0,5.0,0.0,0.0,1.0,11.0,1.0,4.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,13.0,1.0,10.0,1.0,7.0,1.0,3.0,1.0,11.0,1.0,5.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,12.0,0.0,0.0,1.0,12.0,1.0,11.0,0.0,0.0,1.0,7.0,0.0,0.0
2026-02-03 12:51:43+00:00,-11.1239393091814,0.0,0.0,10.147280754986364,0.0,0.0,-12.192377987898128,0.0,5318.436251903319,0.7163823295674554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.70219536202814e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.7629436831248,1.09476137437605e-06,0.0,0.0,685.6807156108231,0.0,0.0,0.0,0.0,True,0.0,0.0,1.0,11.0,1.0,9.0,0.0,0.0,1.0,4.0,1.0,13.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,15.0,1.0,10.0,1.0,11.0,1.0,10.0,1.0,11.0,1.0,6.0,0.0,0.0,1.0,12.0,1.0,5.0,1.0,6.0,1.0,3.0,0.0,0.0,1.0,14.0,1.0,11.0,1.0,8.0,1.0,4.0,1.0,12.0,1.0,6.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,13.0,0.0,0.0,1.0,13.0,1.0,12.0,1.0,1.0,1.0,8.0,0.0,0.0
2026-02-03 12:51:44+00:00,-11.122050987579897,0.0,0.0,10.173076995778931,0.0,0.0,-12.191221647806865,0.0,0.0,0.6614276055352686,0.0,-0.6431584453709854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.625566080341142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.244601081432156e-06,0.0,0.0,6113.537585341773,0.0,0.0,0.0,0.0,True,0.0,0.0,1.0,12.0,1.0,10.0,0.0,0.0,1.0,5.0,1.0,14.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,11.0,1.0,12.0,1.0,11.0,1.0,12.0,1.0,7.0,0.0,0.0,1.0,13.0,1.0,6.0,1.0,7.0,1.0,4.0,0.0,0.0,1.0,15.0,1.0,12.0,1.0,9.0,1.0,5.0,1.0,13.0,1.0,7.0,1.0,5.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,14.0,0.0,0.0,1.0,14.0,1.0,13.0,1.0,2.0,1.0,9.0,0.0,0.0
2026-02-03 12:51:45+00:00,-11.160580577172276,0.0,0.0,10.21387261807668,0.0,0.0,-12.18089274229946,0.0,0.0,0.6160548099860169,0.0,-0.7374266764648467,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7790.956479467402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.221976328850271e-05,0.0,0.0,12346.727546253134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,11.0,0.0,0.0,1.0,6.0,1.0,15.0,0.0,0.0,1.0,11.0,1.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,12.0,1.0,13.0,1.0,12.0,1.0,13.0,1.0,8.0,0.0,0.0,1.0,14.0,1.0,7.0,1.0,8.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,13.0,1.0,10.0,1.0,6.0,1.0,14.0,1.0,8.0,1.0,6.0,1.0,7.0,1.0,2.0,0.0,0.0,1.0,9.0,1.0,15.0,0.0,0.0,1.0,15.0,1.0,14.0,1.0,3.0,1.0,10.0,1.0,1.0
2026-02-03 12:51:46+00:00,-11.162424421444909,0.0,0.0,10.198670171285825,0.0,11.718695035479389,-12.187659951941225,0.0,0.0,0.7187777568309253,0.0,-0.8466083657261935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632.845284157254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112549637294971e-06,0.0,1.073060942054886e-05,1292.0397761582058,1.0093028584959785e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,12.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,13.0,1.0,14.0,1.0,13.0,1.0,14.0,1.0,9.0,1.0,1.0,1.0,15.0,1.0,8.0,1.0,9.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,14.0,1.0,11.0,1.0,7.0,1.0,15.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,4.0,1.0,11.0,1.0,2.0
2026-02-03 12:51:47+00:00,0.0,0.0,0.0,10.214260432236372,0.0,22.66008965736198,0.0,0.0,0.0,0.0,0.0,-0.8124028019110057,0.0,0.0,0.0,0.0,0.0,0.0,-4.137937239846616,0.0,0.0,0.0,0.0,3583.834431036358,0.0,0.0,0.0,15854.870370790451,0.0,0.0,0.0,0.0,0.0,0.0,4.608460440401827e-05,0.0,6.342671593305855e-06,-0.08113439038625826,0.0,0.0,0.0,1.0,1.0,1.0,15.0,1.0,13.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,13.0,1.0,4.0,1.0,1.0,1.0,10.0,0.0,0.0,1.0,14.0,1.0,15.0,1.0,14.0,1.0,15.0,1.0,10.0,1.0,2.0,0.0,0.0,1.0,9.0,1.0,10.0,1.0,7.0,1.0,3.0,0.0,0.0,1.0,15.0,1.0,12.0,1.0,8.0,0.0,0.0,1.0,10.0,1.0,8.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,12.0,1.0,3.0
2026-02-03 12:51:48+00:00,0.0,68.81135532123251,0.0,10.255282311697858,0.0,1.5530838636633726,0.0,0.0,0.0,0.0,0.0,-0.9101532962443594,0.0,-12.653467293842056,0.0,0.925894683231629,0.0,0.0,-18.91284129543564,0.0,0.0,0.0,0.0,2952.6690314112725,1.2993836742344763e-05,0.0,0.0,2831.235530644357,0.0,0.0,0.0,0.0,0.0,0.0,9.91327078364635e-06,0.0,6.982248664919017e-06,-0.023858025661533958,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,2.0,1.0,14.0,1.0,5.0,1.0,2.0,1.0,11.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,11.0,1.0,3.0,0.0,0.0,1.0,10.0,1.0,11.0,1.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,9.0,0.0,0.0,1.0,11.0,1.0,9.0,1.0,10.0,1.0,5.0,1.0,2.0,1.0,12.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,4.0
2026-02-03 12:51:49+00:00,0.0,68.94159189218058,0.0,10.336272571766951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.322094399825,-11.17847122645151,160.82913149055136,0.4902652805835323,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,3383.156246568464,3.287184670205434e-06,0.0,0.0,2590.311890012363,0.0,0.0,0.0,0.0,0.0,0.0,2.774024638736074e-06,0.0,1.0670983727350333e-05,-0.04511655365529807,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,3.0,1.0,15.0,1.0,6.0,1.0,3.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,4.0,0.0,0.0,1.0,11.0,1.0,12.0,1.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,10.0,0.0,0.0,1.0,12.0,1.0,10.0,1.0,11.0,1.0,6.0,1.0,3.0,1.0,13.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,14.0,1.0,5.0
2026-02-03 12:51:50+00:00,0.0,68.93733865131607,69156.804335484,10.375257015459349,0.0,5.745125920466375,0.0,5.513388668046134e-05,0.0,0.0,0.0,0.0,347.1678433134837,-12.341337533740573,63.99337621898748,0.0696839104486892,0.0,0.0,-15.97841185567354,0.0,0.0,0.0,0.0,0.0,7.74602583732375e-06,0.0,0.0,433.5924512493783,0.0,0.0,0.0,0.0,0.0,0.0,5.402792068234176e-06,0.0,2.1841186845549645e-05,-0.13303041947869249,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,7.0,1.0,4.0,1.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,5.0,0.0,0.0,1.0,12.0,1.0,13.0,1.0,10.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,11.0,0.0,0.0,1.0,13.0,1.0,11.0,1.0,12.0,1.0,7.0,1.0,4.0,1.0,14.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,15.0,1.0,6.0
2026-02-03 12:51:51+00:00,0.0,69.05037553933691,69161.58419127094,10.39507761293481,0.0,0.0,0.0,3.533236057159764e-05,0.0,0.0,0.0,0.0,367.7175871081189,-11.724852128489385,187.0528599717284,0.120385308889809,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,1.514311388724006e-06,2104.4626448276613,0.0,1643.8123946411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1771576219348136,0.0,False,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,8.0,1.0,5.0,1.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,6.0,0.0,0.0,1.0,13.0,1.0,14.0,1.0,11.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,14.0,1.0,12.0,1.0,13.0,1.0,8.0,1.0,5.0,1.0,15.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,7.0
2026-02-03 12:51:52+00:00,0.0,69.0587707453558,69162.24101397602,10.397195966789726,0.0,0.0,0.0,4.1482178987363336e-05,0.0,0.0,0.0,0.0,363.223778722528,-12.69945538788853,94.79437937798286,0.1414741638281149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5529595449447748e-05,3257.93274535958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.296671741317,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,2.0,1.0,6.0,0.0,0.0,1.0,9.0,1.0,6.0,1.0,15.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,7.0,1.0,1.0,1.0,14.0,1.0,15.0,1.0,12.0,1.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,1.0,1.0,15.0,1.0,13.0,1.0,14.0,1.0,9.0,1.0,6.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,10.0,0.0,0.0,1.0,8.0
2026-02-03 12:51:53+00:00,0.0,0.0,69163.21297633389,10.423522933128115,0.0,0.0,0.0,7.458680528060496e-05,0.0,0.0,0.8359492754156632,0.0,348.2746904598429,0.0,10.0,0.0,7.155623464265869e-06,0.0,0.0,0.0,14.335463710285204,0.0,0.0,0.0,0.0,6678.122557380976,0.0,0.0,3.066089574010484e-05,0.0,0.0,0.0,0.0,1728.4644903364224,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,3.0,1.0,7.0,0.0,0.0,1.0,10.0,1.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,2.0,1.0,15.0,0.0,0.0,1.0,13.0,1.0,9.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,2.0,0.0,0.0,1.0,14.0,1.0,15.0,1.0,10.0,1.0,7.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,3.0,1.0,2.0,1.0,11.0,0.0,0.0,1.0,9.0
